paper_id,filename,title,authors,booktitle
320,http://ftp://olympos.cs.umd.edu/pub/TechReports/fodo.ps,"'Efficient Similarity Search in Sequence Databases,'","Rakesh Agrawal, Christos Faloutsos, and Arun Swami,","In Proc. of the Fourth Int\'l Conference on Foundations of Data Organization and Algorithms,"
320,http:///www.almaden.ibm.com/cs/quest/papers/fodo93.ps,"'Efficient Similarity Search in Sequence Databases,'","Rakesh Agrawal, Christos Faloutsos, and Arun Swami,","In Proc. of the Fourth Int\'l Conference on Foundations of Data Organization and Algorithms,"
333,http://ftp://ftp.cs.umd.edu/pub/papers/papers/3190/3190.ps.Z,Fast subsequence matching in time-series databases.,"Christos Faloutsos, M. Ranganathan, and Yannis Manolopoulos.","Proc. ACM SIGMOD,"
333,http://ftp://hyena.cs.umd.edu/pub/ranga/sigmod94/sigmod94.ps,Fast subsequence matching in time-series databases.,"Christos Faloutsos, M. Ranganathan, and Yannis Manolopoulos.","Proc. ACM SIGMOD,"
333,http://ftp://olympos.cs.umd.edu/pub/TechReports/sigmod94.ps,Fast subsequence matching in time-series databases.,"Christos Faloutsos, M. Ranganathan, and Yannis Manolopoulos.","Proc. ACM SIGMOD,"
343,http://ftp://ftp.cs.umd.edu/pub/papers/papers/3613/3613.ps.Z,Fast nearest neighbor search in medical image databases.,"F. Korn, N. Sidiropolous, C. Faloutos, E. Siegel, and Z. Protopapas.","International Conference on Very Large Data Bases,"
343,http://ftp://olympos.cs.umd.edu/pub/TechReports/vldb96tumors.ps.gz,Fast nearest neighbor search in medical image databases.,"F. Korn, N. Sidiropolous, C. Faloutos, E. Siegel, and Z. Protopapas.","International Conference on Very Large Data Bases,"
343,http:///www.cs.umd.edu/~flip/spie.ps.gz,Fast nearest neighbor search in medical image databases.,"F. Korn, N. Sidiropolous, C. Faloutos, E. Siegel, and Z. Protopapas.","International Conference on Very Large Data Bases,"
382,http:///www.cs.dartmouth.edu/~jasonliu/courses/sim188/biblio/cdjms91.ps.gz,'The Efficient Simulation of Parallel Computer Systems.',"R.G. Covington, S. Dwarkadas, J.R. Jump, J.B. Sinclair, and S. Madala.",
382,http:///www.cs.rochester.edu/u/sandhya/papers/ijcs91.ps.gz,'The Efficient Simulation of Parallel Computer Systems.',"R.G. Covington, S. Dwarkadas, J.R. Jump, J.B. Sinclair, and S. Madala.",
404,http:///www.cs.ubc.ca/spider/pope/AAAI93-Paper.ps.gz,Learning appearance models for object recognition.,"Pope, A. and Lowe, D.","In International Workshop on Object Representation for Computer Vision,"
404,http:///www.cs.ubc.ca/spider/pope/EVL-Chapter.ps.gz,Learning appearance models for object recognition.,"Pope, A. and Lowe, D.","In International Workshop on Object Representation for Computer Vision,"
404,http:///www.cs.ubc.ca/spider/pope/Proposal.ps.gz,Learning appearance models for object recognition.,"Pope, A. and Lowe, D.","In International Workshop on Object Representation for Computer Vision,"
404,http:///www.cs.ubc.ca/spider/pope/WOR96-Paper.ps.gz,Learning appearance models for object recognition.,"Pope, A. and Lowe, D.","In International Workshop on Object Representation for Computer Vision,"
405,http:///www.cs.ubc.ca/spider/pope/Pope-Thesis.ps.gz,Learning to Recognize Objects in Images: Acquiring and Using Probablistic Models of Appearance.,Arthur R. Pope.,
424,http://ftp://ftp.cs.orst.edu/pub/tgd/papers/mlj-nge.ps.gz,A hybrid nearest-neighbor and nearest-hyperrectangle algorithm.,D. Wettschereck.,"In Proc. 7th European Conference on Machine Learning,"
424,http:///nathan.gmd.de/persons/dietrich.wettschereck/pubs/ecml94.ps,A hybrid nearest-neighbor and nearest-hyperrectangle algorithm.,D. Wettschereck.,"In Proc. 7th European Conference on Machine Learning,"
428,http:///www.research.att.com/~wcohen/postscript/ml-92.ps,Compiling Prior Knowledge into an Explicit Bias.,William Cohen.,"Proc. ML92,"
434,http:///www.cs.cmu.edu/afs/cs.cmu.edu/Web/People/thrun/papers/mitchell.EBNN_newell_book.ps.gz,Learning Analytically and Inductively.,Tom M. Mitchell and Sebastian B. Thrun.,
444,http://ftp://ftp.cs.wisc.edu/machine-learning/shavlik-group/towell.aaai90.ps,"'Refinement of Approximate Domain Theories by Knowledge-Based Artificial Neural Networks,'","G. G. Towell, J. W. Shavlik and M. O. Noordewier,","Proceedings of the Eighth National Conference on Artificial Intelligence,"
449,http:///www.cs.wisc.edu/wpis/papers/popl88b.ps,On the adequacy of program dependence graphs for representing programs.,"S. Horwitz, J. Prins, and T. Reps.","In Proceedings of the 15th Symposium on Principles of Programming Languages,"
452,http://ftp://ftp.cs.virginia.edu/pub/techreports/CS-91-32.ps.Z,Dependence graphs and compiler optimizations.,"D. J. Kuck, R. H. Kuhn, B. Leasure, D. A. Padua, and M. Wolfe.","In Proceedings of the 8th Symposium on Principles of Programming Languages,"
463,http://ftp://athos.rutgers.edu/pub/technical-reports/cap-tr-14.ps.Z,'Abstraction and Decomposition in Hill-climbing Design Optimization'.,"Ellman, T. and Schwabacher, M.",
463,http://ftp://www.cs.rutgers.edu/pub/technical-reports/cap-tr-14.ps.Z,'Abstraction and Decomposition in Hill-climbing Design Optimization'.,"Ellman, T. and Schwabacher, M.",
481,http://file://ftp.cs.wisc.edu/tech-reports/reports/91/tr994.ps.Z,Client-Server Caching Revisited.,M.J. Franklin and M. Carey.,
481,http:///www.cs.cornell.edu/home/paskin/documents/cc.ps,Client-Server Caching Revisited.,M.J. Franklin and M. Carey.,
481,http:///www.cs.wisc.edu/~fischer/ftp/pub/tech-reports/ncstrl.uwmadison/CS-TR-91-994/CS-TR-91-994.ps.Z,Client-Server Caching Revisited.,M.J. Franklin and M. Carey.,
489,http:///www.cs.berkeley.edu/~adj/cs294-1.s98/papers/CodaWWOS2.ps,"a highly available file system for a distributed workstation environment,","Mahadev Satyanarayanan, James J. Kistler, Puneet Kumar, Maria E. Okasaki, E. H. Siegel, and D. C. Steere, Coda:",
489,http:///www.cs.cmu.edu/afs/cs/project/coda/Web/docdir/wwos2.ps.Z,"a highly available file system for a distributed workstation environment,","Mahadev Satyanarayanan, James J. Kistler, Puneet Kumar, Maria E. Okasaki, E. H. Siegel, and D. C. Steere, Coda:",
489,http:///www.cs.cmu.edu/afs/cs.cmu.edu/project/coda/Web/docdir/wwos2.ps.Z,"a highly available file system for a distributed workstation environment,","Mahadev Satyanarayanan, James J. Kistler, Puneet Kumar, Maria E. Okasaki, E. H. Siegel, and D. C. Steere, Coda:",
489,http:///www.ri.cmu.edu/afs/cs.cmu.edu/project/coda/Web/docdir/wwos2.ps.Z,"a highly available file system for a distributed workstation environment,","Mahadev Satyanarayanan, James J. Kistler, Puneet Kumar, Maria E. Okasaki, E. H. Siegel, and D. C. Steere, Coda:",
491,http:///www.cs.cornell.edu/skeshav/papers/freebsd.ps,The Design and Implementation of the 4.3BSD Unix Operating System.,"Samuel J. Leffler, Marshall Kirk McKusick, Michael J. Karels, and John S. Quarterman.",
500,http:///www.medg.lcs.mit.edu/ftp/doyle/som83.ps,"A society of mind: Multiple perspectives, reasoned assumptions, and vir tual copies.","Doyle, J.","in: Proceedings of the Eighth International Joint Conference on Artificial Intelligence,"
501,http:///www.medg.lcs.mit.edu/ftp/doyle/stra83.ps,Some theories of reasoned assumptions: An essay in rational psychology.,J. Doyle.,
502,http:///www.medg.lcs.mit.edu/ftp/doyle/rapo85.ps,Reasoned assumptions and Pareto optimality.,J. Doyle.,"In Proceedings of the Ninth International Joint Conference on Artificial Intelligence,"
504,http:///www.medg.lcs.mit.edu/ftp/doyle/cbrr89.ps,Constructive belief and rational representation.,J. Doyle.,
506,http:///www.medg.lcs.mit.edu/ftp/doyle/rrrp92.ps,"Rationality and its Roles in Reasoning (extended version),","J. Doyle,","Proceedings of the National Conference on Artificial Intelligence,"
526,http:///www.cs.utexas.edu/users/vl/mypapers/ael_and_ic.ps,Between circumscription and autoepistemic logic.,V. Lifschitz.,"Proc. of the First Int\'l Conf. on Principles of Knowledge Representation and Reasoning,"
559,http:///dimacs.rutgers.edu/techps/1994/94-04.ps,Local rule-based theory of virus shell assembly.,"B. Berger, P. W. Shor, L. Tucker-Kellogg, and J. King.",
559,http:///theory.lcs.mit.edu/~rsschwar/papers/pnas-short.ps,Local rule-based theory of virus shell assembly.,"B. Berger, P. W. Shor, L. Tucker-Kellogg, and J. King.",
589,http://ftp://ftp.cs.utah.edu/pub/etyma95.ps.Z,An Application Framework for Compositional Modularity.,Guruduth Banavar.,
589,http://ftp://mancos.cs.utah.edu/papers/comp-tools.ps.Z,An Application Framework for Compositional Modularity.,Guruduth Banavar.,
589,http:///www.cs.utah.edu/~banavar/etyma.ps.Z,An Application Framework for Compositional Modularity.,Guruduth Banavar.,
589,http:///www.cs.utah.edu/~banavar/thesis.ps.Z,An Application Framework for Compositional Modularity.,Guruduth Banavar.,
590,http://ftp://ftp.cs.utah.edu/pub/banavar/typesafety.ps.Z,Type-safe composition of object modules.,"Guruduth Banavar, Gary Lindstrom, and Douglas Orr.","In Proc. International Conference on Computer Systems and Education,"
590,http://ftp://ftp.cs.utah.edu/pub/typesafety.ps,Type-safe composition of object modules.,"Guruduth Banavar, Gary Lindstrom, and Douglas Orr.","In Proc. International Conference on Computer Systems and Education,"
590,http://ftp://ftp.cs.utah.edu/techreports/1994/UUCS-94-001.ps.Z,Type-safe composition of object modules.,"Guruduth Banavar, Gary Lindstrom, and Douglas Orr.","In Proc. International Conference on Computer Systems and Education,"
590,http://ftp://mancos.cs.utah.edu/papers/typesafety.ps.Z,Type-safe composition of object modules.,"Guruduth Banavar, Gary Lindstrom, and Douglas Orr.","In Proc. International Conference on Computer Systems and Education,"
591,http://ftp://ftp.cs.utah.edu/pub/banavar/omos.ps.Z,"Layered, server-based support for object oriented application development.","Guruduth Banavar, Douglas Orr, and Gary Lindstrom.","Proceedings of the Fourth International Workshop on Object Orientation in Operating Systems,"
591,http://ftp://ftp.cs.utah.edu/techreports/1995/UUCS-95-007.ps.Z,"Layered, server-based support for object oriented application development.","Guruduth Banavar, Douglas Orr, and Gary Lindstrom.","Proceedings of the Fourth International Workshop on Object Orientation in Operating Systems,"
591,http://ftp://mancos.cs.utah.edu/papers/layered.ps.Z,"Layered, server-based support for object oriented application development.","Guruduth Banavar, Douglas Orr, and Gary Lindstrom.","Proceedings of the Fourth International Workshop on Object Orientation in Operating Systems,"
592,http://ftp://ftp.cs.utah.edu/pub/iccl92.ps,Modularity meets inheritance.,Gilad Bracha and Gary Lindstrom.,"In Proc. International Conference on Computer Languages,"
593,http:///www.cse.ogi.edu/~sherri/BruceParadigmatic.ps,"A paradigmatic object-oriented programming language: Design, static typing and semantics.",Kim B. Bruce.,
597,http:///www.cs.purdue.edu/homes/palsberg/paper/ic94.ps.gz,A Denotational Semantics of Inheritance.,William Cook.,
598,http://ftp://ftp.cs.indiana.edu/pub/scheme-repository/doc/pubs/modules.ps.gz,A Module System for Scheme.,"Curtis, P. and J. Rauen.","Proceedings of the 1990 ACM Conference on LISP and Functional Programming,"
599,http://ftp://st.cs.uiuc.edu/pub/patterns/papers/ecoop93-patterns.ps,"Design Patterns: Elements of Reusable ObjectOriented Software,","Erich Gamma, Richard Helm, Ralph Johnson, John Vlissides,",
599,http:///st-www.cs.uiuc.edu/users/patterns/papers/icse.ps.gz,"Design Patterns: Elements of Reusable ObjectOriented Software,","Erich Gamma, Richard Helm, Ralph Johnson, John Vlissides,",
599,http:///www.cs.duke.edu/~ola/courses/cps108/readings/ecoop93-patterns.ps,"Design Patterns: Elements of Reusable ObjectOriented Software,","Erich Gamma, Richard Helm, Ralph Johnson, John Vlissides,",
600,http:///geyer.lcs.mit.edu/~jchapin/6853/Papers/spring-evolution.ps,Using Interface Inheritance to Address Problems in System Software Evolution.,Graham Hamilton and Sanjay Radia.,"In Proceedings of the ACM Workshop on Interface Definition Languages,"
605,http://ftp://ftp.cs.utah.edu/techreports/1992/UUCS-92-033.ps.Z,OMOS - An Object Server for Program Execution.,"Orr, D. and Mecklenburg, R. W.","In Proceedings of the International Workshop on Object Oriented Operating Systems,"
605,http://ftp://mancos.cs.utah.edu/papers/omos.ps.Z,OMOS - An Object Server for Program Execution.,"Orr, D. and Mecklenburg, R. W.","In Proceedings of the International Workshop on Object Oriented Operating Systems,"
605,http:///www.cs.utah.edu/~mecklen/monitoring/monitoring.ps,OMOS - An Object Server for Program Execution.,"Orr, D. and Mecklenburg, R. W.","In Proceedings of the International Workshop on Object Oriented Operating Systems,"
605,http:///www.cs.utah.edu/~mecklen/omos/iwooos.ps,OMOS - An Object Server for Program Execution.,"Orr, D. and Mecklenburg, R. W.","In Proceedings of the International Workshop on Object Oriented Operating Systems,"
608,http://ftp://ftp.cs.indiana.edu/pub/scheme-repository/doc/pubs/imp.ps.gz,Interactive modular programming in scheme.,Sho-Huang Simon Tung.,"In 1992 ACM Conference on Lisp and Functional Programming,"
608,http://ftp://ftp.cs.indiana.edu/pub/scheme-repository/doc/pubs/iucstr349.ps.gz,Interactive modular programming in scheme.,Sho-Huang Simon Tung.,"In 1992 ACM Conference on Lisp and Functional Programming,"
608,http://ftp://ftp.cs.indiana.edu/pub/techreports/TR349.ps.Z,Interactive modular programming in scheme.,Sho-Huang Simon Tung.,"In 1992 ACM Conference on Lisp and Functional Programming,"
610,http:///http.cs.berkeley.edu/~asah/papers/other/printed/old-fashioed-realtime.ps.gz,An old-fashioned recipe for real time.,L. Lamport and M. Abadi.,"Theory in Practice, Lecture Notes in Computer Science 600,"
611,http://ftp://ftp-pubs.lcs.mit.edu/pub/lcs-pubs/tr.outbox/MIT-LCS-TR-632.ps.gz,Time optimal self-stabilizing spanning tree algorithms.,S. Aggrawal.,
613,http:///www.eecs.berkeley.edu/~tah/Publications/the_algorithmic_analysis_of_hybrid_systems.ps,Algorithmic analysis of nonlinear hybrid systems.,T. A. Henzinger and P.-H. Ho.,"Computer Aided Verification, 7th International Conference, CAV\'95 Proceedings,"
617,http://ftp://ftp.win.tue.nl/pub/techreports/michelr/FestschriftMilner.ps.Z,'Real-Time Process Algebra'.,J.Baeten and J.Bergstra.,
621,http://ftp://ftp-pubs.lcs.mit.edu/pub/lcs-pubs/tr.outbox/MIT-LCS-TR-587.ps.gz,Liveness in timed and untimed systems.,"R. Gawlick, R. Segala, J.F. Stgaard-Andersen, and N.A. Lynch.","Proceedings 21 th ICALP, Jerusalem, volume 820 of Lecture Notes in Computer Science."
621,http://ftp://theory.lcs.mit.edu/pub/tds/ICALP94.ps.Z,Liveness in timed and untimed systems.,"R. Gawlick, R. Segala, J.F. Stgaard-Andersen, and N.A. Lynch.","Proceedings 21 th ICALP, Jerusalem, volume 820 of Lecture Notes in Computer Science."
621,http:///theory.lcs.mit.edu/tds/papers/Gawlick/journal.ps,Liveness in timed and untimed systems.,"R. Gawlick, R. Segala, J.F. Stgaard-Andersen, and N.A. Lynch.","Proceedings 21 th ICALP, Jerusalem, volume 820 of Lecture Notes in Computer Science."
626,http:///www.sds.lcs.mit.edu/spd/larch/pub/larchBook.ps,Larch: Languages and Tools for Formal Specification.,J. V. Guttag and J. J. Horning.,
627,http://ftp://ftp-pubs.lcs.mit.edu/pub/lcs-pubs/tm.outbox/MIT-LCS-TM-511.ps.gz,The Generalized Railroad Crossing: A Case Study in Formal Verification of Real-Time Systems.,"Heitmeyer, C.; Lynch, N.:","In Proceedings of the 15th IEEE Real-Time Systems Symposium,"
627,http://ftp://theory.lcs.mit.edu/pub/tds/RTSS94.ps,The Generalized Railroad Crossing: A Case Study in Formal Verification of Real-Time Systems.,"Heitmeyer, C.; Lynch, N.:","In Proceedings of the 15th IEEE Real-Time Systems Symposium,"
627,http:///theory.lcs.mit.edu/tds/papers/Heitmeyer/TM-511.ps,The Generalized Railroad Crossing: A Case Study in Formal Verification of Real-Time Systems.,"Heitmeyer, C.; Lynch, N.:","In Proceedings of the 15th IEEE Real-Time Systems Symposium,"
628,http:///www-cad.eecs.berkeley.edu/HomePages/tah/Publications/sooner_is_safer_than_later.ps,Sooner is safer than later.,T.A. Henzinger.,
628,http:///www.eecs.berkeley.edu/~tah/Publications/sooner_is_safer_than_later.ps,Sooner is safer than later.,T.A. Henzinger.,
630,http://ftp://ftp.cs.cornell.edu/pub/tah/Papers/model-checking_strategies_for_linear_hybrid_systems.ps,"Symbolic model checking for real-time systems. Information and Computation,","Thomas A. Henzinger, Xavier Nicollin, Joseph Sifakis, and Sergio Yovine.",
630,http:///www.eecs.berkeley.edu/~tah/Publications/symbolic_model_checking_for_real-time_systems.ps,"Symbolic model checking for real-time systems. Information and Computation,","Thomas A. Henzinger, Xavier Nicollin, Joseph Sifakis, and Sergio Yovine.",
635,http:///www.cs.utah.edu/~sds/synergy/microkernel/mach/papers/ni_final.ps.gz,TLA Temporal Logic of Actions. The hypertext page on TLA:,L. Lamport.,
635,http:///www.research.digital.com/SRC/personal/Martin_Abadi/Papers/srcact_revised.ps,TLA Temporal Logic of Actions. The hypertext page on TLA:,L. Lamport.,
636,http:///www.research.microsoft.com/lampson/50-CorrectnessAMOMessages\Postscript.ps,Correctness of at-most-once message delivery protocols. In Formal Description Techniques VI:,"Jtrgen Stgaard-Andersen, Nancy Lynch, and Butler Lampson.","Proceedings of FORTE\'93,"
